 SDF i
   0.0000000000E+000    3.8742951430E-034    6.3230357841E-035    1.1752108516E-035    2.3944032174E-036    5.2325332894E-037    1.2072234098E-037    2.8974108868E-038    7.1042728693E-039    1.7312440731E-039    4.0077292000E-040    8.2174832621E-041    1.3636382241E-041    1.6949190110E-042    1.5287175373E-043    1.0143483644E-044    5.1559024405E-046    2.1127252294E-047    7.3550998160E-049    2.2867256376E-050 
 
   0.0000000000E+000    4.3917137179E-038    7.1702859093E-039    1.3332102130E-039    2.7179533786E-040    5.9497331020E-041    1.3793218041E-041    3.3496642920E-042    8.4321792218E-043    2.1729371223E-043    5.6321360608E-044    1.4294108625E-044    3.4117469480E-045    7.2419191131E-046    1.2791093181E-046    1.7717451938E-047    1.8631806102E-048    1.4858024520E-049    9.1818062588E-051    4.5504628983E-052 
 
   0.0000000000E+000    4.3583730229E-042    7.1288669864E-043    1.3296194050E-043    2.7215850952E-044    5.9870389525E-045    1.3965918764E-045    3.4207956841E-046    8.7261182033E-047    2.2995270533E-047    6.2014122963E-048    1.6902547826E-048    4.5740232969E-049    1.1979484484E-049    2.9314282047E-050    6.4075638425E-051    1.1891982880E-051    1.7894655151E-052    2.1197019488E-053    1.9629888010E-054 
 
   0.0000000000E+000    3.8498449243E-046    6.3096430749E-047    1.1810431351E-047    2.4292919402E-048    5.3762146925E-049    1.2630408554E-049    3.1201164280E-050    8.0442095029E-051    2.1503247490E-051    5.9206113935E-052    1.6664349317E-052    4.7491183913E-053    1.3528834025E-053    3.7853893147E-054    1.0160931156E-054    2.5384800610E-055    5.6915062480E-056    1.1013562960E-056    1.7801094696E-057 
 
   0.0000000000E+000    0.0000000000E+000    5.7738306210E-051    1.0636530547E-051    2.1589900890E-052    4.7289640482E-053    1.1029642193E-053    2.7135626443E-054    6.9910757983E-055    1.8745648612E-055    5.2017046805E-056    1.4850853515E-056    4.3337647116E-057    1.2824174094E-057    3.8094182192E-058    1.1212051598E-058    3.2152430303E-059    8.7965735105E-060    2.2400893645E-060    5.1832418511E-061 
 
   0.0000000000E+000    0.0000000000E+000    4.7931229824E-055    8.8218629883E-056    1.7874063410E-056    3.9055394194E-057    9.0853749718E-058    2.2302059121E-058    5.7383979139E-059    1.5393105377E-059    4.2839239130E-060    1.2311001512E-060    3.6350429724E-061    1.0965293220E-061    3.3564968599E-062    1.0339957644E-062    3.1731565438E-063    9.5802926057E-064    2.8037319252E-064    7.8267371790E-065 
 
